Time,State of Charge, Pack Voltage, Pack Current, Pack CCL, Pack DCL, Highest Cell ID, Highest Cell Volt, Lowest Cell ID, Lowest Cell Volt, Charger Safety Status, Charge Enable Status, Discharge Enable Status, High Temperature, Low Temperature, Cell Voltage 1,Cell Voltage 2,Cell Voltage 3,Cell Voltage 4,Cell Voltage 5,Cell Voltage 6,Cell Voltage 7,Cell Voltage 8,Cell Voltage 9,Cell Voltage 10,Cell Voltage 11,Cell Voltage 12,Cell Voltage 13,Cell Voltage 14,Cell Voltage 15,Cell Voltage 16,Cell Voltage 17,Cell Voltage 18,Cell Voltage 19,Cell Voltage 20,Cell Voltage 21,Cell Voltage 22,Cell Voltage 23,Cell Voltage 24,Cell Voltage 25,Cell Voltage 26,Cell Voltage 27,Cell Voltage 28,Cell Voltage 29,Cell Voltage 30,Cell Voltage 31,Cell Voltage 32,Cell Voltage 33,Cell Voltage 34,Cell Voltage 35,Cell Voltage 36,Cell Voltage 37,Cell Voltage 38,Cell Voltage 39,Cell Voltage 40,Cell Voltage 41,Cell Voltage 42,Cell Voltage 43,Cell Voltage 44,Cell Voltage 45,Cell Voltage 46,Cell Voltage 47,Cell Voltage 48,Cell Voltage 49,Cell Voltage 50,Cell Voltage 51,Cell Voltage 52,Cell Voltage 53,Cell Voltage 54,Cell Voltage 55,Cell Voltage 56,Cell Voltage 57,Cell Voltage 58,Cell Voltage 59,Cell Voltage 60,Cell Voltage 61,Cell Voltage 62,Cell Voltage 63,Cell Voltage 64,Cell Voltage 65,Cell Voltage 66,Cell Voltage 67,Cell Voltage 68,Cell Voltage 69,Cell Voltage 70,Cell Voltage 71,Cell Voltage 72,Cell Voltage 73,Cell Voltage 74,Cell Voltage 75,Cell Voltage 76,Cell Voltage 77,Cell Voltage 78,Cell Voltage 79,Cell Voltage 80,Cell Voltage 81,Cell Voltage 82,Cell Voltage 83,Cell Voltage 84,Cell Resistance 1,Cell Resistance 2,Cell Resistance 3,Cell Resistance 4,Cell Resistance 5,Cell Resistance 6,Cell Resistance 7,Cell Resistance 8,Cell Resistance 9,Cell Resistance 10,Cell Resistance 11,Cell Resistance 12,Cell Resistance 13,Cell Resistance 14,Cell Resistance 15,Cell Resistance 16,Cell Resistance 17,Cell Resistance 18,Cell Resistance 19,Cell Resistance 20,Cell Resistance 21,Cell Resistance 22,Cell Resistance 23,Cell Resistance 24,Cell Resistance 25,Cell Resistance 26,Cell Resistance 27,Cell Resistance 28,Cell Resistance 29,Cell Resistance 30,Cell Resistance 31,Cell Resistance 32,Cell Resistance 33,Cell Resistance 34,Cell Resistance 35,Cell Resistance 36,Cell Resistance 37,Cell Resistance 38,Cell Resistance 39,Cell Resistance 40,Cell Resistance 41,Cell Resistance 42,Cell Resistance 43,Cell Resistance 44,Cell Resistance 45,Cell Resistance 46,Cell Resistance 47,Cell Resistance 48,Cell Resistance 49,Cell Resistance 50,Cell Resistance 51,Cell Resistance 52,Cell Resistance 53,Cell Resistance 54,Cell Resistance 55,Cell Resistance 56,Cell Resistance 57,Cell Resistance 58,Cell Resistance 59,Cell Resistance 60,Cell Resistance 61,Cell Resistance 62,Cell Resistance 63,Cell Resistance 64,Cell Resistance 65,Cell Resistance 66,Cell Resistance 67,Cell Resistance 68,Cell Resistance 69,Cell Resistance 70,Cell Resistance 71,Cell Resistance 72,Cell Resistance 73,Cell Resistance 74,Cell Resistance 75,Cell Resistance 76,Cell Resistance 77,Cell Resistance 78,Cell Resistance 79,Cell Resistance 80,Cell Resistance 81,Cell Resistance 82,Cell Resistance 83,Cell Resistance 84,Open Cell Voltage 1,Open Cell Voltage 2,Open Cell Voltage 3,Open Cell Voltage 4,Open Cell Voltage 5,Open Cell Voltage 6,Open Cell Voltage 7,Open Cell Voltage 8,Open Cell Voltage 9,Open Cell Voltage 10,Open Cell Voltage 11,Open Cell Voltage 12,Open Cell Voltage 13,Open Cell Voltage 14,Open Cell Voltage 15,Open Cell Voltage 16,Open Cell Voltage 17,Open Cell Voltage 18,Open Cell Voltage 19,Open Cell Voltage 20,Open Cell Voltage 21,Open Cell Voltage 22,Open Cell Voltage 23,Open Cell Voltage 24,Open Cell Voltage 25,Open Cell Voltage 26,Open Cell Voltage 27,Open Cell Voltage 28,Open Cell Voltage 29,Open Cell Voltage 30,Open Cell Voltage 31,Open Cell Voltage 32,Open Cell Voltage 33,Open Cell Voltage 34,Open Cell Voltage 35,Open Cell Voltage 36,Open Cell Voltage 37,Open Cell Voltage 38,Open Cell Voltage 39,Open Cell Voltage 40,Open Cell Voltage 41,Open Cell Voltage 42,Open Cell Voltage 43,Open Cell Voltage 44,Open Cell Voltage 45,Open Cell Voltage 46,Open Cell Voltage 47,Open Cell Voltage 48,Open Cell Voltage 49,Open Cell Voltage 50,Open Cell Voltage 51,Open Cell Voltage 52,Open Cell Voltage 53,Open Cell Voltage 54,Open Cell Voltage 55,Open Cell Voltage 56,Open Cell Voltage 57,Open Cell Voltage 58,Open Cell Voltage 59,Open Cell Voltage 60,Open Cell Voltage 61,Open Cell Voltage 62,Open Cell Voltage 63,Open Cell Voltage 64,Open Cell Voltage 65,Open Cell Voltage 66,Open Cell Voltage 67,Open Cell Voltage 68,Open Cell Voltage 69,Open Cell Voltage 70,Open Cell Voltage 71,Open Cell Voltage 72,Open Cell Voltage 73,Open Cell Voltage 74,Open Cell Voltage 75,Open Cell Voltage 76,Open Cell Voltage 77,Open Cell Voltage 78,Open Cell Voltage 79,Open Cell Voltage 80,Open Cell Voltage 81,Open Cell Voltage 82,Open Cell Voltage 83,Open Cell Voltage 84,
Tue Mar 03 21:21:53 CST 2026,50.0,296.9,0.2,6,198,14,3.538000,9,3.505600,1,0,0,27,26,3.5356,3.5361,3.5363,3.536,3.5353,3.5358,3.5354,3.5359,3.5056,3.535,3.5323,3.5341,3.5259,3.538,3.5357,3.5349,3.5344,3.5365,3.5339,3.5351,3.5362,3.5358,3.5365,3.535,3.5347,3.5355,3.5365,3.5347,3.5348,3.5347,3.5354,3.5337,3.5336,3.5335,3.5235,3.5347,3.5344,3.5362,3.5373,3.5325,3.5355,3.5336,3.5357,3.5358,3.5355,3.5366,3.5359,3.5339,3.5333,3.5359,3.535,3.5318,3.5361,3.5351,3.5356,3.5356,3.5357,3.5362,3.5361,3.5338,3.5335,3.5352,3.5356,3.5362,3.5367,3.5358,3.5356,3.5353,3.5347,3.5359,3.5366,3.5349,3.5243,3.5355,3.5354,3.5372,3.5356,3.5363,3.5349,3.5366,3.5339,3.536,3.5349,3.5334,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,3.5357,3.536,3.5363,3.5359,3.5354,3.5357,3.5354,3.5358,3.5056,3.535,3.5322,3.5341,3.5259,3.538,3.5357,3.5349,3.5344,3.5366,3.5339,3.5351,3.5363,3.5359,3.5365,3.5349,3.5346,3.5352,3.5363,3.5347,3.5347,3.5347,3.5354,3.5336,3.5337,3.5335,3.5235,3.5347,3.5343,3.5363,3.5374,3.5326,3.5356,3.5336,3.5357,3.5357,3.5354,3.5365,3.5358,3.5338,3.5334,3.5358,3.535,3.5318,3.5361,3.5351,3.5357,3.5356,3.5357,3.5362,3.5361,3.5338,3.5335,3.5351,3.5355,3.5362,3.5366,3.5359,3.5356,3.5353,3.5348,3.5359,3.5366,3.535,3.5243,3.5355,3.5355,3.5372,3.5356,3.5363,3.5348,3.5367,3.5339,3.5361,3.5348,3.5334,
Tue Mar 03 21:21:54 CST 2026,50.0,296.8,0.0,6,198,14,3.538100,9,3.505500,1,0,0,27,26,3.5356,3.536,3.5363,3.536,3.5354,3.5357,3.5354,3.5358,3.5055,3.5349,3.5322,3.5341,3.5259,3.5381,3.5357,3.5348,3.5343,3.5365,3.5338,3.5351,3.5362,3.5358,3.5366,3.5348,3.5347,3.5353,3.5364,3.5347,3.5347,3.5348,3.5353,3.5336,3.5336,3.5336,3.5236,3.5347,3.5344,3.5362,3.5374,3.5326,3.5355,3.5336,3.5356,3.5358,3.5354,3.5365,3.5358,3.5338,3.5333,3.5359,3.535,3.5318,3.5361,3.5351,3.5356,3.5356,3.5357,3.5362,3.5361,3.5338,3.5335,3.5352,3.5356,3.5362,3.5367,3.5358,3.5356,3.5353,3.5347,3.5359,3.5366,3.5349,3.5243,3.5355,3.5354,3.5372,3.5356,3.5363,3.5349,3.5366,3.5339,3.536,3.5349,3.5334,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,3.5356,3.5361,3.5363,3.5359,3.5353,3.5356,3.5354,3.5359,3.5055,3.5349,3.5323,3.5341,3.5259,3.538,3.5357,3.5349,3.5343,3.5365,3.5339,3.535,3.5361,3.5357,3.5365,3.5348,3.5346,3.5352,3.5363,3.5346,3.5347,3.5347,3.5354,3.5336,3.5337,3.5335,3.5235,3.5346,3.5343,3.5362,3.5374,3.5326,3.5355,3.5336,3.5356,3.5357,3.5354,3.5365,3.5358,3.5337,3.5332,3.5358,3.535,3.5317,3.536,3.5351,3.5357,3.5356,3.5357,3.5362,3.5362,3.5337,3.5334,3.5351,3.5355,3.5362,3.5365,3.5358,3.5355,3.5352,3.5347,3.5358,3.5365,3.535,3.5243,3.5355,3.5355,3.5372,3.5356,3.5363,3.5348,3.5367,3.5339,3.5361,3.5348,3.5334,
Tue Mar 03 21:21:54 CST 2026,50.0,296.8,-0.3,6,198,14,3.538100,9,3.505500,1,0,0,27,26,3.5356,3.536,3.5363,3.536,3.5354,3.5357,3.5354,3.5358,3.5055,3.5349,3.5322,3.5341,3.5259,3.5381,3.5357,3.5348,3.5343,3.5365,3.5338,3.5351,3.5362,3.5358,3.5366,3.5348,3.5347,3.5353,3.5364,3.5347,3.5347,3.5348,3.5353,3.5336,3.5336,3.5336,3.5236,3.5347,3.5344,3.5362,3.5374,3.5326,3.5355,3.5336,3.5356,3.5358,3.5354,3.5365,3.5358,3.5338,3.5334,3.5359,3.535,3.5318,3.5361,3.535,3.5356,3.5356,3.5357,3.5362,3.5362,3.5339,3.5335,3.5351,3.5355,3.5362,3.5366,3.5358,3.5356,3.5353,3.5347,3.5359,3.5366,3.5349,3.5243,3.5355,3.5354,3.5371,3.5356,3.5363,3.5348,3.5367,3.5339,3.536,3.535,3.5333,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,3.5356,3.5361,3.5363,3.5359,3.5353,3.5356,3.5354,3.5359,3.5055,3.5349,3.5323,3.5341,3.5259,3.538,3.5357,3.5349,3.5343,3.5365,3.5339,3.535,3.5361,3.5357,3.5365,3.5348,3.5346,3.5352,3.5363,3.5346,3.5347,3.5347,3.5354,3.5336,3.5337,3.5335,3.5235,3.5346,3.5343,3.5362,3.5374,3.5326,3.5355,3.5336,3.5356,3.5357,3.5354,3.5365,3.5358,3.5337,3.5332,3.5358,3.535,3.5317,3.536,3.5351,3.5357,3.5356,3.5357,3.5362,3.5362,3.5337,3.5334,3.5351,3.5355,3.5362,3.5365,3.5358,3.5355,3.5352,3.5347,3.5358,3.5365,3.535,3.5243,3.5354,3.5353,3.537,3.5355,3.5362,3.5348,3.5366,3.5339,3.536,3.5349,3.5332,
Tue Mar 03 21:21:54 CST 2026,50.0,296.8,-0.3,6,198,14,3.538000,9,3.505500,1,0,0,27,26,3.5356,3.5362,3.5363,3.536,3.5353,3.5356,3.5355,3.5358,3.5055,3.5349,3.5323,3.5341,3.5259,3.538,3.5358,3.5349,3.5343,3.5364,3.5339,3.535,3.5363,3.5358,3.5366,3.535,3.5346,3.5352,3.5363,3.5347,3.5347,3.5347,3.5355,3.5336,3.5338,3.5336,3.5235,3.5346,3.5343,3.5361,3.5374,3.5325,3.5354,3.5336,3.5357,3.5357,3.5354,3.5365,3.5357,3.5338,3.5333,3.5359,3.535,3.5318,3.5362,3.5352,3.5358,3.5356,3.5356,3.5361,3.5362,3.5338,3.5334,3.5352,3.5356,3.5363,3.5366,3.5359,3.5355,3.5353,3.5348,3.5358,3.5365,3.5348,3.5243,3.5356,3.5354,3.5372,3.5356,3.5363,3.5348,3.5367,3.5339,3.5361,3.5349,3.5334,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,3.5356,3.5361,3.5363,3.5359,3.5353,3.5356,3.5354,3.5359,3.5055,3.5349,3.5323,3.5341,3.5259,3.538,3.5357,3.5349,3.5343,3.5365,3.5339,3.535,3.5361,3.5357,3.5365,3.5348,3.5346,3.5352,3.5363,3.5346,3.5347,3.5347,3.5354,3.5336,3.5337,3.5335,3.5235,3.5346,3.5343,3.5362,3.5374,3.5326,3.5355,3.5336,3.5356,3.5357,3.5354,3.5365,3.5358,3.5337,3.5332,3.5358,3.535,3.5317,3.536,3.5351,3.5357,3.5356,3.5357,3.5362,3.5362,3.5337,3.5334,3.5351,3.5355,3.5362,3.5365,3.5358,3.5355,3.5352,3.5347,3.5358,3.5365,3.535,3.5243,3.5354,3.5353,3.537,3.5355,3.5362,3.5348,3.5366,3.5339,3.536,3.5349,3.5332,
Tue Mar 03 21:21:55 CST 2026,50.0,296.8,-0.3,6,198,14,3.538100,9,3.505500,1,0,0,27,26,3.5356,3.536,3.5363,3.5358,3.5353,3.5355,3.5355,3.5358,3.5055,3.5349,3.5322,3.5341,3.5259,3.5381,3.5358,3.535,3.5344,3.5365,3.5338,3.5351,3.5362,3.5358,3.5365,3.5348,3.5346,3.5352,3.5364,3.5347,3.5347,3.5345,3.5353,3.5337,3.5336,3.5335,3.5236,3.5347,3.5344,3.5363,3.5373,3.5325,3.5356,3.5335,3.5357,3.5357,3.5354,3.5365,3.5358,3.5339,3.5333,3.5358,3.535,3.5317,3.5359,3.535,3.5358,3.5357,3.5358,3.5362,3.5362,3.5339,3.5334,3.5351,3.5355,3.5364,3.5365,3.5358,3.5356,3.5353,3.5347,3.5358,3.5365,3.5349,3.5244,3.5355,3.5353,3.5371,3.5357,3.5363,3.5349,3.5368,3.5339,3.536,3.5349,3.5333,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,3.5356,3.5361,3.5363,3.5359,3.5353,3.5356,3.5354,3.5359,3.5055,3.5349,3.5323,3.5341,3.5259,3.538,3.5357,3.5349,3.5343,3.5365,3.5339,3.535,3.5361,3.5357,3.5365,3.5348,3.5346,3.5352,3.5363,3.5346,3.5347,3.5347,3.5354,3.5336,3.5337,3.5335,3.5235,3.5346,3.5343,3.5362,3.5374,3.5326,3.5355,3.5336,3.5356,3.5357,3.5354,3.5365,3.5358,3.5337,3.5332,3.5358,3.535,3.5317,3.536,3.5351,3.5357,3.5356,3.5357,3.5362,3.5362,3.5337,3.5334,3.5351,3.5355,3.5362,3.5365,3.5358,3.5355,3.5352,3.5347,3.5358,3.5365,3.535,3.5243,3.5354,3.5353,3.537,3.5355,3.5362,3.5348,3.5366,3.5339,3.536,3.5349,3.5332,
Tue Mar 03 21:21:56 CST 2026,50.0,296.8,0.0,6,198,14,3.537900,9,3.505600,1,0,0,27,26,3.5357,3.5361,3.5364,3.5359,3.5354,3.5356,3.5355,3.5358,3.5056,3.5349,3.5322,3.534,3.5258,3.5379,3.5357,3.5348,3.5342,3.5365,3.5339,3.5351,3.5363,3.5357,3.5365,3.535,3.5348,3.5353,3.5365,3.5347,3.5347,3.5348,3.5353,3.5336,3.5336,3.5335,3.5235,3.5346,3.5344,3.5361,3.5373,3.5326,3.5355,3.5336,3.5357,3.5358,3.5355,3.5367,3.5358,3.5338,3.5333,3.5359,3.535,3.5317,3.5361,3.5352,3.5356,3.5356,3.5357,3.5361,3.5361,3.5338,3.5335,3.535,3.5355,3.5362,3.5366,3.5359,3.5355,3.5352,3.5347,3.5359,3.5365,3.5349,3.5242,3.5356,3.5353,3.5372,3.5356,3.5362,3.5349,3.5365,3.5338,3.5361,3.5349,3.5334,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,3.5356,3.5361,3.5363,3.5359,3.5353,3.5356,3.5354,3.5359,3.5055,3.5349,3.5323,3.5341,3.5259,3.538,3.5357,3.5349,3.5343,3.5365,3.5339,3.535,3.5361,3.5357,3.5365,3.5348,3.5346,3.5352,3.5363,3.5346,3.5347,3.5347,3.5354,3.5336,3.5337,3.5335,3.5235,3.5346,3.5343,3.5362,3.5374,3.5326,3.5355,3.5336,3.5356,3.5357,3.5354,3.5365,3.5358,3.5337,3.5332,3.5358,3.535,3.5317,3.536,3.5351,3.5357,3.5356,3.5357,3.5362,3.5362,3.5337,3.5334,3.5351,3.5355,3.5362,3.5365,3.5358,3.5355,3.5352,3.5347,3.5358,3.5365,3.535,3.5243,3.5354,3.5353,3.537,3.5355,3.5362,3.5348,3.5366,3.5339,3.536,3.5349,3.5332,
Tue Mar 03 21:21:57 CST 2026,50.0,296.8,0.0,6,198,14,3.538000,9,3.505500,1,0,0,27,26,3.5356,3.536,3.5362,3.5359,3.5353,3.5355,3.5355,3.5358,3.5055,3.5349,3.5322,3.534,3.526,3.538,3.5357,3.5347,3.5342,3.5365,3.5339,3.5351,3.5361,3.5356,3.5365,3.5347,3.5345,3.5351,3.5363,3.5347,3.5348,3.5348,3.5355,3.5336,3.5336,3.5337,3.5234,3.5346,3.5344,3.5362,3.5374,3.5326,3.5356,3.5336,3.5357,3.5356,3.5355,3.5365,3.5357,3.5338,3.5332,3.5358,3.5351,3.5317,3.5361,3.5351,3.5358,3.5355,3.5357,3.5362,3.5362,3.5339,3.5334,3.5352,3.5355,3.5362,3.5365,3.5358,3.5355,3.5352,3.5347,3.5358,3.5365,3.5349,3.5243,3.5355,3.5353,3.537,3.5356,3.5362,3.5347,3.5367,3.5339,3.5359,3.5349,3.5333,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,3.5356,3.5361,3.5363,3.5359,3.5353,3.5356,3.5354,3.5359,3.5055,3.5349,3.5323,3.5341,3.5259,3.538,3.5357,3.5349,3.5343,3.5365,3.5339,3.535,3.5361,3.5357,3.5365,3.5348,3.5346,3.5352,3.5363,3.5346,3.5347,3.5347,3.5354,3.5336,3.5337,3.5335,3.5235,3.5346,3.5343,3.5362,3.5374,3.5326,3.5355,3.5336,3.5356,3.5357,3.5354,3.5365,3.5358,3.5337,3.5332,3.5358,3.535,3.5317,3.536,3.5351,3.5357,3.5356,3.5357,3.5362,3.5362,3.5337,3.5334,3.5351,3.5355,3.5362,3.5365,3.5358,3.5355,3.5352,3.5347,3.5358,3.5365,3.535,3.5243,3.5354,3.5353,3.537,3.5355,3.5362,3.5348,3.5366,3.5339,3.536,3.5349,3.5332,
Tue Mar 03 21:21:57 CST 2026,50.0,296.8,-0.2,6,198,14,3.538100,9,3.505600,1,0,0,27,26,3.5356,3.5361,3.5362,3.5358,3.5353,3.5355,3.5355,3.5358,3.5056,3.535,3.5323,3.534,3.5259,3.5381,3.5357,3.5349,3.5342,3.5364,3.5338,3.5351,3.5362,3.5356,3.5364,3.5348,3.5345,3.5352,3.5362,3.5346,3.5347,3.5347,3.5354,3.5336,3.5337,3.5335,3.5235,3.5347,3.5344,3.5363,3.5374,3.5325,3.5356,3.5336,3.5357,3.5356,3.5354,3.5364,3.5358,3.5338,3.5333,3.5358,3.535,3.5318,3.5361,3.5351,3.5356,3.5356,3.5356,3.5361,3.5362,3.5338,3.5334,3.5352,3.5356,3.5362,3.5366,3.5358,3.5356,3.5351,3.5347,3.5358,3.5365,3.5349,3.5242,3.5355,3.5353,3.5371,3.5356,3.5363,3.5348,3.5367,3.534,3.536,3.5349,3.5333,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,3.5356,3.5361,3.5363,3.5359,3.5353,3.5356,3.5354,3.5359,3.5055,3.5349,3.5323,3.5341,3.5259,3.538,3.5357,3.5349,3.5343,3.5365,3.5339,3.535,3.5361,3.5357,3.5365,3.5348,3.5346,3.5352,3.5363,3.5346,3.5347,3.5347,3.5354,3.5336,3.5337,3.5335,3.5235,3.5346,3.5343,3.5362,3.5374,3.5326,3.5355,3.5336,3.5356,3.5357,3.5354,3.5365,3.5358,3.5337,3.5332,3.5358,3.535,3.5317,3.536,3.5351,3.5357,3.5356,3.5357,3.5362,3.5362,3.5337,3.5334,3.5351,3.5355,3.5362,3.5365,3.5358,3.5355,3.5352,3.5347,3.5358,3.5365,3.535,3.5243,3.5354,3.5353,3.537,3.5355,3.5362,3.5348,3.5366,3.5339,3.536,3.5349,3.5332,
Tue Mar 03 21:21:57 CST 2026,50.0,296.8,-0.4,6,198,14,3.538100,9,3.505600,1,0,0,27,26,3.5355,3.5361,3.5362,3.5359,3.5353,3.5357,3.5354,3.5358,3.5056,3.535,3.5323,3.5341,3.526,3.5381,3.5357,3.5349,3.5343,3.5365,3.5339,3.5351,3.5362,3.5358,3.5366,3.5348,3.5346,3.5354,3.5364,3.5346,3.5348,3.5347,3.5354,3.5338,3.5336,3.5336,3.5236,3.5346,3.5343,3.5363,3.5374,3.5326,3.5355,3.5335,3.5356,3.5357,3.5355,3.5366,3.5359,3.5339,3.5333,3.5358,3.535,3.5318,3.536,3.535,3.5358,3.5355,3.5357,3.5361,3.5362,3.5337,3.5334,3.5351,3.5356,3.5362,3.5367,3.5359,3.5356,3.5352,3.5346,3.5358,3.5365,3.5349,3.5243,3.5355,3.5353,3.537,3.5355,3.5363,3.5347,3.5367,3.534,3.536,3.5349,3.5333,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,3.5356,3.5361,3.5363,3.5359,3.5353,3.5356,3.5354,3.5359,3.5055,3.5349,3.5323,3.5341,3.5259,3.538,3.5357,3.5349,3.5343,3.5365,3.5339,3.535,3.5361,3.5357,3.5365,3.5348,3.5346,3.5352,3.5363,3.5346,3.5347,3.5347,3.5354,3.5336,3.5337,3.5335,3.5235,3.5346,3.5343,3.5362,3.5374,3.5326,3.5355,3.5336,3.5356,3.5357,3.5354,3.5365,3.5358,3.5337,3.5332,3.5358,3.535,3.5317,3.536,3.5351,3.5357,3.5356,3.5357,3.5362,3.5362,3.5337,3.5334,3.5351,3.5355,3.5362,3.5365,3.5358,3.5355,3.5352,3.5347,3.5358,3.5365,3.535,3.5243,3.5354,3.5353,3.537,3.5355,3.5362,3.5348,3.5366,3.5339,3.536,3.5349,3.5332,
